chembl_id,pref_name,n_moa_rows,moa_actions,moa_text,moa_target_chembl_ids,n_assay_rows,n_unique_assays,n_unique_targets_assayed,has_moa,has_assay,n_unique_targets,target_chembl_ids,target_descriptions,target_uniprot_ids,n_unique_pathways,pathways,has_target_info,has_pathway_info
CHEMBL3688339,,1.0,,,,123.0,122.0,117.0,True,True,117.0,CHEMBL1075195; CHEMBL1163101; CHEMBL1163123; CHEMBL1770034; CHEMBL1795199; CHEMBL1841; CHEMBL1862; CHEMBL1913; CHEMBL1938223; CHEMBL2041; CHEMBL2068; CHEMBL2147; CHEMBL2171; CHEMBL2185; CHEMBL2276; CHEMBL2292; CHEMBL2345; CHEMBL2349; CHEMBL2393; CHEMBL2426; CHEMBL2453; CHEMBL2543; CHEMBL2553; CHEMBL258; CHEMBL2595; CHEMBL262; CHEMBL2637; CHEMBL2689; CHEMBL2695; CHEMBL2708; CHEMBL2793; CHEMBL2828; CHEMBL2850; CHEMBL299; CHEMBL2996; CHEMBL301; CHEMBL3045; CHEMBL3055; CHEMBL308; CHEMBL3094; CHEMBL3116; CHEMBL3125; CHEMBL3234; CHEMBL3290; CHEMBL3357; CHEMBL3384; CHEMBL3529; CHEMBL3587; CHEMBL3778; CHEMBL3788; CHEMBL3830; CHEMBL3879831; CHEMBL3886; CHEMBL3905; CHEMBL3938; CHEMBL3981; CHEMBL3982; CHEMBL3987; CHEMBL3988; CHEMBL4014; CHEMBL4036; CHEMBL4045; CHEMBL4070; CHEMBL4105814; CHEMBL4105933; CHEMBL4179; CHEMBL4202; CHEMBL4224; CHEMBL4237; CHEMBL4355; CHEMBL4439; CHEMBL4482; CHEMBL4522; CHEMBL4578; CHEMBL4597; CHEMBL4598; CHEMBL4602; CHEMBL4708; CHEMBL4722; CHEMBL4852; CHEMBL4900; CHEMBL4924; CHEMBL4937; CHEMBL4948; CHEMBL5014; CHEMBL5047; CHEMBL5081; CHEMBL5084; CHEMBL5122; CHEMBL5146; CHEMBL5147; CHEMBL5198; CHEMBL5251; CHEMBL5261; CHEMBL5284; CHEMBL5285; CHEMBL5310; CHEMBL5319; CHEMBL5330; CHEMBL5334; CHEMBL5364; CHEMBL5408; CHEMBL5455; CHEMBL5469; CHEMBL5476; CHEMBL5579; CHEMBL5615; CHEMBL5699; CHEMBL5701; CHEMBL5810; CHEMBL5836; CHEMBL5903; CHEMBL5914; CHEMBL5970; CHEMBL6149; CHEMBL6166; CHEMBL6167,"Maternal embryonic leucine zipper kinase; AP2-associated protein kinase 1; Tyrosine-protein kinase ABL1; Tyrosine-protein kinase ABL2; Activin receptor type-1; Activin receptor type-1B; Aurora kinase A; Aurora kinase B; Breakpoint cluster region protein; BMP-2-inducible protein kinase; Bone morphogenetic protein receptor type-1B; Tyrosine-protein kinase BTK; Calcium/calmodulin-dependent protein kinase kinase 2; Serine/threonine-protein kinase MRCK gamma; Cyclin-dependent kinase 1; Cyclin-dependent kinase 16; Cyclin-dependent kinase 2; Cyclin-dependent kinase 5; Cyclin-dependent kinase 7; Cyclin-dependent kinase 9; Citron Rho-interacting kinase; Dual specificity protein kinase CLK1; Casein kinase I isoform alpha; Casein kinase I isoform delta; Casein kinase I isoform epsilon; Casein kinase I isoform gamma-1; Casein kinase I isoform gamma-2; Casein kinase I isoform gamma-3; Casein kinase II subunit alpha'; Epithelial discoidin domain-containing receptor 1; Discoidin domain-containing receptor 2; ATP-dependent RNA helicase DHX30; Dual specificity tyrosine-phosphorylation-regulated kinase 1A; Ephrin type-A receptor 1; Ephrin type-A receptor 2; Ephrin type-A receptor 4; Ephrin type-A receptor 5; Ephrin type-A receptor 7; Ephrin type-B receptor 2; Ephrin type-B receptor 4; Ephrin type-B receptor 6; Serine/threonine-protein kinase/endoribonuclease IRE1; Ferrochelatase, mitochondrial; Tyrosine-protein kinase Fer; Tyrosine-protein kinase Fes/Fps; Tyrosine-protein kinase Fyn; Cyclin-G-associated kinase; Glycogen synthase kinase-3 alpha; Glycogen synthase kinase-3 beta; Tyrosine-protein kinase HCK; Inhibitor of nuclear factor kappa-B kinase subunit epsilon; Interleukin-1 receptor-associated kinase 1; Interleukin-1 receptor-associated kinase 3; Interleukin-1 receptor-associated kinase 4; Serine/threonine-protein kinase LATS1; Tyrosine-protein kinase Lck; Tyrosine-protein kinase Lyn; Dual specificity mitogen-activated protein kinase kinase 1; Dual specificity mitogen-activated p",Q14680; Q2M2I8; P00519; P42684; Q04771; P36896; O14965; Q96GD4; P11274; Q9NSY1; O00238; Q06187; Q96RR4; Q6DT37; P06493; Q00536; P24941; Q00535; P50613; P50750; O14578; P49759; P48729; P48730; P49674; Q9HCP0; P78368; Q9Y6M4; P19784; Q08345; Q16832; Q7L2E3; Q13627; P21709; P29317; P54764; P54756; Q15375; P29323; P54760; O15197; O75460; P22830; P16591; P07332; P06241; O14976; P49840; P49841; P08631; Q14164; P51617; Q9Y616; Q9NWZ3; O95835; P06239; P07948; Q02750; Q13163; P52564; Q16584; Q9Y2U5; Q99759; Q99683; O95382; Q12851; O95819; Q9Y4K4; P53779; Q8TD08; P45983; P45984; Q8IW41; Q04912; Q9UBE8; O96013; P09619; P15735; P11309; Q8TBX8; Q16512; O00444; Q13131; P54619; Q9UGJ0; P17252; P05771; Q05655; Q9BZL6; O94806; Q05397; Q14289; Q6ZSR9; P07949; O43353; Q9Y572; Q15418; P51812; O75676; O75582; Q9UK32; Q9H0K1; Q9Y2K2; Q9H2G2; O94804; O75716; Q13188; Q13043; Q7L7X3; Q9UL54; Q9H2K8; Q9UHD2; P36897; Q13470; Q96S44; Q6PHR2; Q9NYL2,2.0,map00860  Porphyrin metabolism;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites; map00562  Inositol phosphate metabolism;map01100  Metabolic pathways,True,True
CHEMBL3672295,,1.0,,,,4.0,3.0,3.0,True,True,3.0,CHEMBL4106169; CHEMBL4896; CHEMBL5855,Serine/threonine-protein kinase Nek1; Lymphokine-activated killer T-cell-originated protein kinase; CDK12/Cyclin K,Q96PY6; Q96KB5; Q9NYV4,0.0,,True,False
CHEMBL3581647,BIRABRESIB,1.0,INHIBITOR,Bromodomain and extra-terminal motif (BET) inhibitor,CHEMBL4296614,68.0,59.0,3.0,True,True,4.0,CHEMBL1163125; CHEMBL1293289; CHEMBL1795186; CHEMBL4296614,Bromodomain-containing protein 4; Bromodomain-containing protein 2; Bromodomain-containing protein 3,O60885; P25440; Q15059,0.0,,True,False
CHEMBL4303164,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL2335154,,1.0,,,,4.0,3.0,2.0,True,True,2.0,CHEMBL1163125; CHEMBL5747,Bromodomain-containing protein 4; CREB-binding protein,O60885; Q92793,0.0,,True,False
CHEMBL1719,OLOPATADINE HYDROCHLORIDE,1.0,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL231,1.0,1.0,1.0,True,True,2.0,CHEMBL231; CHEMBL3943,Histamine H1 receptor,P35367; P31389,0.0,,True,False
CHEMBL5308387,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL4303503,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL4523582,Replicase polyprotein 1ab,P0DTD1,0.0,,True,False
CHEMBL1200436,OXANDROLONE,1.0,AGONIST,Androgen Receptor agonist,CHEMBL1871,2.0,2.0,1.0,True,True,1.0,CHEMBL1871,Androgen receptor,P10275,0.0,,True,False
CHEMBL1200585,OXYMETHOLONE,1.0,AGONIST,Androgen Receptor agonist,CHEMBL1871,5.0,4.0,3.0,True,True,4.0,CHEMBL1871; CHEMBL230; CHEMBL256; CHEMBL3072,Androgen receptor; Adenosine receptor A3; Prostaglandin G/H synthase 2,P10275; P15207; P0DMS8; P35354,1.0,map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,True,True
CHEMBL2159498,,1.0,,,,10.0,10.0,3.0,True,True,3.0,CHEMBL2157850; CHEMBL2157851; CHEMBL3407323,Ubiquitin carboxyl-terminal hydrolase 7; Ubiquitin carboxyl-terminal hydrolase 47; Ubiquitin carboxyl-terminal hydrolase 10,Q93009; Q96K76; Q14694,0.0,,True,False
CHEMBL3991935,,1.0,,,,18.0,18.0,16.0,True,True,16.0,CHEMBL1163112; CHEMBL1163126; CHEMBL2595; CHEMBL262; CHEMBL2996; CHEMBL3024; CHEMBL308; CHEMBL3116; CHEMBL331; CHEMBL3559692; CHEMBL3717; CHEMBL3829; CHEMBL4105782; CHEMBL4597; CHEMBL4816; CHEMBL5364,RAC-gamma serine/threonine-protein kinase; Calcium/calmodulin-dependent protein kinase type II subunit gamma; Cyclin-dependent kinase 1; Cyclin-dependent kinase 12; Cyclin-dependent kinase 16; Cyclin-dependent kinase 9; Cyclin-dependent kinase-like 5; ATP-dependent RNA helicase DDX42; Glycogen synthase kinase-3 beta; Serine/threonine-protein kinase ICK; Hepatocyte growth factor receptor; Serine/threonine-protein kinase NLK; Serine/threonine-protein kinase PLK1; Protein kinase C delta type; Serine/threonine-protein kinase D3; Cyclin-dependent kinase 4,Q9Y243; Q13555; P06493; Q9NYV4; Q00536; P50750; O76039; Q86XP3; P49841; Q9UPZ9; P08581; Q9UBE8; P53350; Q05655; O94806; P11802,0.0,,True,False
CHEMBL2159495,,1.0,,,,9.0,9.0,2.0,True,True,2.0,CHEMBL2157850; CHEMBL2157851,Ubiquitin carboxyl-terminal hydrolase 7; Ubiquitin carboxyl-terminal hydrolase 47,Q93009; Q96K76,0.0,,True,False
CHEMBL2442630,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL591429,PAC-1,1.0,,,,11.0,11.0,2.0,True,True,2.0,CHEMBL2334; CHEMBL3468,Caspase-3; Caspase-7,P42574; P55210,0.0,,True,False
CHEMBL99344,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL285742,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL107881,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL5136,Platelet-activating factor receptor,P21556,0.0,,True,False
CHEMBL2103863,ABEXINOSTAT,1.0,INHIBITOR,Histone deacetylase inhibitor,CHEMBL2093865,30.0,30.0,12.0,True,True,13.0,CHEMBL1829; CHEMBL1865; CHEMBL1937; CHEMBL2093865; CHEMBL2111363; CHEMBL2563; CHEMBL2716; CHEMBL3192; CHEMBL325; CHEMBL3310; CHEMBL3524; CHEMBL4145; CHEMBL5103,Histone deacetylase 3; Histone deacetylase 2; Histone deacetylase 1; Histone deacetylase 8; Histone deacetylase 6; Polyamine deacetylase HDAC10; Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2); Histone deacetylase 4; Histone deacetylase 5; Histone deacetylase 7; Histone deacetylase 9; Histone deacetylase 11,O15379; Q92769; Q13547; Q9BY41; Q9UBN7; Q969S8; Q9Y618; P56524; Q9UQL6; Q8WUI4; Q9UKV0; Q96DB2,1.0,map00330  Arginine and proline metabolism;map01100  Metabolic pathways,True,True
CHEMBL2057912,,1.0,,,,4.0,4.0,1.0,True,True,1.0,CHEMBL5251,Tyrosine-protein kinase BTK,Q06187,0.0,,True,False
CHEMBL2170177,,1.0,,,,60.0,59.0,9.0,True,True,9.0,CHEMBL1865; CHEMBL1937; CHEMBL2111363; CHEMBL2716; CHEMBL3192; CHEMBL325; CHEMBL3310; CHEMBL3524; CHEMBL3797017,Histone deacetylase 8; Histone deacetylase 6; Histone deacetylase 1; Histone deacetylase 7; Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2); Histone deacetylase 11; Histone deacetylase 4; Histone deacetylase 2,Q9BY41; Q9UBN7; A5H660; Q13547; Q8WUI4; Q9Y618; Q96DB2; P56524; Q92769,0.0,,True,False
CHEMBL61723,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL59898,,1.0,,,,34.0,34.0,20.0,True,True,20.0,CHEMBL1293267; CHEMBL1821; CHEMBL1833; CHEMBL1867; CHEMBL1898; CHEMBL1899; CHEMBL1916; CHEMBL1941; CHEMBL1942; CHEMBL2035; CHEMBL211; CHEMBL216; CHEMBL222; CHEMBL233; CHEMBL2366467; CHEMBL237; CHEMBL238; CHEMBL245; CHEMBL5339; CHEMBL5646,Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M2; Muscarinic acetylcholine receptor M3; Muscarinic acetylcholine receptor M4; Muscarinic acetylcholine receptor M5; Muscarinic acetylcholine receptor DM1; Alpha-2A adrenergic receptor; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; Histamine H2 receptor; 5-hydroxytryptamine receptor 1B; 5-hydroxytryptamine receptor 2B; 5-hydroxytryptamine receptor 3A; Kappa-type opioid receptor; Mu-type opioid receptor; Sodium-dependent noradrenaline transporter; Sodium-dependent dopamine transporter; Free fatty acid receptor 4; N-formyl peptide receptor 3; G-protein coupled receptor 35,P11229; P08172; P20309; P08173; P08912; P16395; P08913; P18089; P18825; P25021; P28222; P41595; P46098; P41145; P35372; P23975; Q01959; Q5NUL3; P25089; Q9HC97,0.0,,True,False
CHEMBL321820,,1.0,,,,2.0,2.0,2.0,True,True,2.0,CHEMBL227; CHEMBL3359,Type-1 angiotensin II receptor; fMet-Leu-Phe receptor,P30556; P21462,0.0,,True,False
CHEMBL97424,,1.0,,,,2.0,2.0,2.0,True,True,2.0,CHEMBL217; CHEMBL234,D(2) dopamine receptor; D(3) dopamine receptor,P14416; P35462,0.0,,True,False
CHEMBL29197,,1.0,,,,59.0,59.0,15.0,True,True,15.0,CHEMBL1824; CHEMBL1862; CHEMBL203; CHEMBL267; CHEMBL279; CHEMBL289; CHEMBL3290; CHEMBL3356; CHEMBL3397; CHEMBL340; CHEMBL3622; CHEMBL3975; CHEMBL4355; CHEMBL4718; CHEMBL5393,"Epidermal growth factor receptor; Fructose-1,6-bisphosphatase 1; Tyrosine-protein kinase ABL1; Proto-oncogene tyrosine-protein kinase Src; Ephrin type-B receptor 2; Vascular endothelial growth factor receptor 2; MAP kinase-interacting serine/threonine-protein kinase 1; Cytochrome P450 2C9; Cytochrome P450 2D6; Cytochrome P450 2C19; Cytochrome P450 3A4; Cytochrome P450 1A2; Broad substrate specificity ATP-binding cassette transporter ABCG2; Receptor tyrosine-protein kinase erbB-2; Cyclin-G-associated kinase",P00533; P09467; P00519; P12931; P29323; P35968; Q9BUB5; P11712; P10635; P33261; P08684; P05177; Q9UNQ0; P04626; O14976,3.0,map00010  Glycolysis / Gluconeogenesis;map00030  Pentose phosphate pathway;map00051  Fructose and mannose metabolism;map00680  Methane metabolism;map00710  Carbon fixation by Calvin cycle;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,True,True
CHEMBL25438,PD-156707 SODIUM,1.0,,,,10.0,10.0,4.0,True,True,4.0,CHEMBL1785; CHEMBL252; CHEMBL3949; CHEMBL4566,Endothelin-1 receptor; Endothelin receptor type B,P25101; P24530; P26684; P35463,0.0,,True,False
CHEMBL53753,,1.0,,,,5.0,5.0,3.0,True,True,3.0,CHEMBL203; CHEMBL4599; CHEMBL4718,Epidermal growth factor receptor; MAP kinase-interacting serine/threonine-protein kinase 1; Activated CDC42 kinase 1,P00533; Q9BUB5; Q07912,0.0,,True,False
CHEMBL422942,,1.0,,,,2.0,2.0,2.0,True,True,2.0,CHEMBL3309; CHEMBL4777,Neuropeptide Y receptor type 1; Neuropeptide Y receptor type 2,P25929; Q9ERC0,0.0,,True,False
CHEMBL45827,,1.0,,,,9.0,9.0,6.0,True,True,6.0,CHEMBL203; CHEMBL2096980; CHEMBL267; CHEMBL2749; CHEMBL3650; CHEMBL3655,Epidermal growth factor receptor; Proto-oncogene tyrosine-protein kinase Src; Platelet-derived growth factor receptor beta; Fibroblast growth factor receptor 1; Platelet-derived growth factor receptor,P00533; P12931; P05622; P11362; P00523; P26618,0.0,,True,False
CHEMBL49120,PD-0166285,1.0,,,,86.0,81.0,63.0,True,True,63.0,CHEMBL1075104; CHEMBL1293266; CHEMBL1841; CHEMBL1844; CHEMBL1862; CHEMBL1868; CHEMBL1913; CHEMBL1957; CHEMBL1974; CHEMBL2007; CHEMBL203; CHEMBL2041; CHEMBL2096980; CHEMBL2148; CHEMBL2185; CHEMBL2276; CHEMBL2331044; CHEMBL2345; CHEMBL2535; CHEMBL258; CHEMBL2595; CHEMBL2599; CHEMBL260; CHEMBL267; CHEMBL2689; CHEMBL2695; CHEMBL2749; CHEMBL279; CHEMBL2815; CHEMBL2964; CHEMBL2971; CHEMBL3074; CHEMBL3529; CHEMBL3587; CHEMBL3650; CHEMBL3655; CHEMBL3717; CHEMBL3984; CHEMBL4045; CHEMBL4101; CHEMBL4179; CHEMBL4247; CHEMBL4482; CHEMBL4525; CHEMBL4599; CHEMBL4630; CHEMBL4697; CHEMBL4708; CHEMBL4852; CHEMBL4898; CHEMBL5014; CHEMBL5095; CHEMBL5251; CHEMBL5261; CHEMBL5314; CHEMBL5330; CHEMBL5491; CHEMBL5518; CHEMBL5608; CHEMBL5627; CHEMBL5818; CHEMBL5903; CHEMBL6166,Platelet-derived growth factor receptor beta; Fibroblast growth factor receptor 1; Proto-oncogene tyrosine-protein kinase Src; Platelet-derived growth factor receptor; Epidermal growth factor receptor; Wee1-like protein kinase; Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase; Inhibitor of nuclear factor kappa-B kinase subunit epsilon; ALK tyrosine kinase receptor; Tyrosine-protein kinase SYK; Dual specificity mitogen-activated protein kinase kinase 1; Macrophage-stimulating protein receptor; Macrophage colony-stimulating factor 1 receptor; Tyrosine-protein kinase JAK2; NT-3 growth factor receptor; Leukocyte tyrosine kinase receptor; 5'-AMP-activated protein kinase catalytic subunit alpha-1; Proto-oncogene tyrosine-protein kinase receptor Ret; Mitogen-activated protein kinase 14; Dual specificity mitogen-activated protein kinase kinase 2; Ribosomal protein S6 kinase alpha-3; Mitogen-activated protein kinase kinase kinase kinase 4; Serine/threonine-protein kinase 3; Leucine-rich repeat serine/threonine-protein kinase 2; Serine/threonine-protein kinase 17A; Vascular endothelial growth factor receptor 2; cAMP-dependent protein kinase catalytic subunit PRKX; Tyrosine-protein kinase Lck; Serine/threonine-protein kinase TAO1; Activated CDC42 kinase 1; High affinity nerve growth factor receptor; Focal adhesion kinase 1; Aurora kinase B; Mitogen-activated protein kinase 9; Receptor-type tyrosine-protein kinase FLT3; Tyrosine-protein kinase ABL1; Misshapen-like kinase 1; Tyrosine-protein kinase receptor TYRO3; Serine/threonine-protein kinase PAK 4; Mitogen-activated protein kinase kinase kinase kinase 2; Mitogen-activated protein kinase 8; Serine/threonine-protein kinase D3; Tyrosine-protein kinase JAK3; Insulin-like growth factor 1 receptor; Activin receptor type-1; Tyrosine-protein kinase BTK; Hepatocyte growth factor receptor; Platelet-derived growth factor receptor alpha; cAMP-dependent protein kinase catalytic subunit alpha; Vascular endotheli,P05622; P11362; P00523; P26618; P12931; P05480; P00533; P30291; Q99640; Q14164; Q9UM73; P43405; Q02750; Q04912; P07333; O60674; Q16288; P29376; Q13131; P07949; Q16539; P36507; P51812; O95819; Q13188; Q5S007; Q9UEE5; P35968; P51817; P06239; Q7L7X3; Q07912; P04629; P09619; Q05397; Q96GD4; P45984; P36888; P00519; Q8N4C8; Q06418; O96013; Q12851; P45983; O94806; P52333; P08069; Q04771; Q06187; P08581; P16234; P17612; P17948; Q16620; Q9Y4K4; P06241; Q01538; O97467; P11166; P0C1S8; O43353; Q9HC29; O14757,0.0,,True,False
CHEMBL43152,,1.0,,,,13.0,13.0,7.0,True,True,7.0,CHEMBL280; CHEMBL283; CHEMBL321; CHEMBL332; CHEMBL333; CHEMBL3869; CHEMBL4073,Interstitial collagenase; 72 kDa type IV collagenase; Stromelysin-1; Matrilysin; Matrix metalloproteinase-9; Collagenase 3; Matrix metalloproteinase-14,P03956; P08253; P08254; P09237; P14780; P45452; P50281,0.0,,True,False
CHEMBL45244,"PD-168,077",1.0,,,,28.0,26.0,9.0,True,True,9.0,CHEMBL217; CHEMBL219; CHEMBL224; CHEMBL234; CHEMBL2592; CHEMBL289; CHEMBL327; CHEMBL3737; CHEMBL3998,D(4) dopamine receptor; D(3) dopamine receptor; D(2) dopamine receptor; Alpha-2A adrenergic receptor; Adenosine receptor A2b; 5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 2A; Cytochrome P450 2D6,P21917; P35462; P14416; P22909; P29276; Q64264; P28223; P20288; P10635,0.0,,True,False
CHEMBL285063,,1.0,,,,42.0,41.0,10.0,True,True,10.0,CHEMBL1824; CHEMBL1841; CHEMBL203; CHEMBL2148; CHEMBL2250; CHEMBL267; CHEMBL3009; CHEMBL3655; CHEMBL3834; CHEMBL5251,Epidermal growth factor receptor; Receptor tyrosine-protein kinase erbB-2; Proto-oncogene tyrosine-protein kinase Src; Receptor tyrosine-protein kinase erbB-4; Tyrosine-protein kinase JAK3; Tyrosine-protein kinase Blk; Cytoplasmic tyrosine-protein kinase BMX; Tyrosine-protein kinase BTK; Tyrosine-protein kinase Fyn,P00533; P04626; P00523; Q15303; P52333; P51451; P51813; Q06187; P12931; P06241,0.0,,True,False
CHEMBL35093,,1.0,,,,6.0,6.0,6.0,True,True,6.0,CHEMBL217; CHEMBL219; CHEMBL2592; CHEMBL327; CHEMBL3446; CHEMBL3737,D(2) dopamine receptor; D(4) dopamine receptor; Alpha-2A adrenergic receptor; Adenosine receptor A2b; 5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 2A,P14416; P21917; P22909; P29276; Q64264; Q75Z89,0.0,,True,False
CHEMBL189584,PD-173074,1.0,,,,24.0,24.0,6.0,True,True,6.0,CHEMBL2742; CHEMBL279; CHEMBL3650; CHEMBL3960; CHEMBL3973; CHEMBL4142,Fibroblast growth factor receptor 1; Vascular endothelial growth factor receptor 2; Fibroblast growth factor receptor 3; Fibroblast growth factor receptor 2; Fibroblast growth factor receptor 4,P11362; P35968; P22607; P21802; P22455; P16092,0.0,,True,False
CHEMBL299749,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL4478,Voltage-dependent N-type calcium channel subunit alpha-1B,Q00975,0.0,,True,False
CHEMBL105442,CI-1040,2.0,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor; Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,CHEMBL3587; CHEMBL2964,24.0,24.0,7.0,True,True,7.0,CHEMBL1906; CHEMBL1913; CHEMBL2964; CHEMBL3587; CHEMBL3629; CHEMBL3935; CHEMBL4147,Dual specificity mitogen-activated protein kinase kinase 1; Dual specificity mitogen-activated protein kinase kinase 2; RAF proto-oncogene serine/threonine-protein kinase; Calcium/calmodulin-dependent protein kinase type II subunit alpha; Aurora kinase C; Platelet-derived growth factor receptor beta; Casein kinase II subunit alpha,Q02750; P36507; P04049; Q9UQM7; Q9UQB9; P09619; P68400,0.0,,True,False
CHEMBL1474985,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL3182051,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL214253,,1.0,,,,11.0,10.0,4.0,True,True,4.0,CHEMBL331; CHEMBL4527; CHEMBL4630; CHEMBL5491,Cyclin-dependent kinase 4; Serine/threonine-protein kinase Chk1; Wee1-like protein kinase; TRAF2 and NCK-interacting protein kinase,P11802; O14757; P30291; Q9UKE5,0.0,,True,False
CHEMBL59532,,1.0,,,,6.0,5.0,1.0,True,True,1.0,CHEMBL226,Adenosine receptor A1,P30542,0.0,,True,False
CHEMBL35482,,1.0,,,,12.0,12.0,9.0,True,True,9.0,CHEMBL1865; CHEMBL221; CHEMBL289; CHEMBL3356; CHEMBL340; CHEMBL3587; CHEMBL3622; CHEMBL4040; CHEMBL5567,Mitogen-activated protein kinase 1; Dual specificity mitogen-activated protein kinase kinase 1; Prostaglandin G/H synthase 1; Luciferin 4-monooxygenase; Cytochrome P450 2D6; Cytochrome P450 1A2; Cytochrome P450 3A4; Cytochrome P450 2C19; Histone deacetylase 6,P28482; Q02750; P23219; P08659; P10635; P05177; P08684; P33261; Q9UBN7,3.0,map00590  Arachidonic acid metabolism;map01100  Metabolic pathways; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,True,True
